Energy [GeV/n] 	 C 		 O 		 Ne 		 Mg 		 Si 		 Fe 	     [particles/(GeV/n s m^2 sr)] 
2.160228e+04	6.786289e-11	7.941358e-11	9.547717e-12	1.183451e-11	1.097827e-11	1.530346e-11
2.592274e+04	4.198671e-11	4.918880e-11	5.855438e-12	7.262355e-12	6.746656e-12	9.542748e-12
3.110729e+04	2.598365e-11	3.046617e-11	3.592273e-12	4.456339e-12	4.145810e-12	5.949644e-12
3.732875e+04	1.607900e-11	1.886745e-11	2.204010e-12	2.733975e-12	2.547117e-12	3.708514e-12
4.479450e+04	9.948851e-12	1.168267e-11	1.352084e-12	1.676986e-12	1.564575e-12	2.310927e-12
5.375340e+04	6.155181e-12	7.232864e-12	8.293668e-13	1.028441e-12	9.608349e-13	1.439616e-12
6.450408e+04	3.807677e-12	4.477238e-12	5.086791e-13	6.305796e-13	5.899319e-13	8.965526e-13
7.740489e+04	2.355238e-12	2.770997e-12	3.119578e-13	3.865507e-13	3.621184e-13	5.581719e-13
9.288587e+04	1.456666e-12	1.714676e-12	1.912936e-13	2.369023e-13	2.222210e-13	3.473862e-13
1.114630e+05	8.983484e-13	1.057975e-12	1.169811e-13	1.447702e-13	1.359773e-13	2.155904e-13
