#  Name_Source	   Gal_Lon (0 < l < 360)	Gal_Lat (-90 < b < 90)	ErrPos (Deg)	Flux (1-100GeV) ph cm-2 MeV-1 s-1	PLaw-Nrom (ph cm-2 MeV-1 s-1)	PLaw-spectral_index
4FGL_J0041.7-1607	110.9076004		-78.7659912		0.0068		7.0679677e-11		1.7251130e-15		1.7193164e+00
4FGL_J0041.9-4702	307.6677246		-69.9949799		0.0068		6.6338005e-11		4.2312785e-15		1.8856750e+00
4FGL_J0042.0+3640	120.8283310		-26.1608829		0.0068		1.6555871e-10		2.0726027e-14		2.1009848e+00
4FGL_J0042.2+2319	120.1930618		-39.4956894		0.0068		4.0278916e-10		3.4941397e-13		2.3218625e+00
4FGL_J0043.2+4114	121.2849503		-21.6041965		0.0068		2.6889921e-10		4.0833241e-13		2.5048692e+00
4FGL_J0043.5-0442	117.7634125		-67.4928207		0.0068		1.8100954e-10		1.1637277e-14		1.9197034e+00
4FGL_J0043.6+2223	120.5623550		-40.4494591		0.0068		1.5733374e-10		2.2441006e-14		2.1472981e+00
4FGL_J0043.7-1116	116.0245743		-74.0502625		0.0068		2.0266369e-10		2.0924238e-14		1.9115086e+00
4FGL_J0043.8+3425	121.1616440		-28.4141922		0.0068		2.6462872e-09		1.6813148e-12		1.9526112e+00
4FGL_J0044.2-8424	303.1392517		-32.7237701		0.0068		2.0397907e-10		9.4382564e-13		2.6622696e+00
4FGL_J0044.8+6802	122.3159256		 5.1743002		0.0068		4.6397516e-10		1.7341749e-13		2.4330659e+00
4FGL_J0045.1-3706	310.0949707		-79.9344864		0.0068		4.1161635e-10		3.8536852e-12		2.5946522e+00
4FGL_J0045.3+2128	121.0466537		-41.3826942		0.0068		1.5123338e-09		3.0359976e-13		1.8091009e+00
4FGL_J0045.7+1217	120.7345963		-50.5553665		0.0068		8.9921992e-10		1.9151606e-13		1.9824255e+00
4FGL_J0045.8-1324	117.2575302		-76.2132416		0.0068		8.6605965e-11		6.3839755e-15		1.9596733e+00
4FGL_J0045.9-2021	112.1175003		-83.1214981		0.0068		1.3735486e-10		1.3996260e-14		1.9733977e+00
4FGL_J0046.7-7048	303.4927673		-46.3095169		0.0068		9.0492773e-11		1.0938715e-14		2.1619933e+00
4FGL_J0047.0+5657	122.3257217		-5.9064417		0.0068		9.6411323e-10		3.2534945e-13		2.1599035e+00
4FGL_J0047.1-6203	303.8179321		-55.0688019		0.0068		4.9425020e-11		2.4373992e-12		2.9848895e+00
4FGL_J0047.3+6943	122.5715714		 6.8534408		0.0068		1.8463162e-10		5.9922143e-15		1.9921043e+00
4FGL_J0047.5-2517	97.5743942		-87.9693604		0.0068		7.9129514e-10		7.8071046e-13		2.1376503e+00
4FGL_J0047.9+3947	122.1943893		-23.0691891		0.0068		7.8084383e-10		1.7147713e-13		1.9808937e+00
4FGL_J0047.9+5448	122.4241180		-8.0666084		0.0068		8.8900089e-11		5.8236289e-16		1.5751970e+00
4FGL_J0047.9+2233	121.8888931		-40.3015709		0.0068		3.8848086e-10		3.9004496e-13		2.5089388e+00
4FGL_J0048.6-6347	303.4429626		-53.3341103		0.0068		4.2913956e-10		1.9299330e-13		2.1729209e+00
4FGL_J0048.6-2427	109.7276535		-87.2549438		0.0068		1.9813559e-10		3.2485255e-14		2.0449753e+00
4FGL_J0049.0+2252	122.2013168		-39.9948006		0.0068		1.8548975e-10		2.1038066e-14		2.2272182e+00
4FGL_J0049.1+4223	122.4728470		-20.4795723		0.0068		1.3919822e-10		7.0784964e-15		1.9263899e+00
4FGL_J0049.4-5402	303.5814514		-63.0890274		0.0068		2.8294056e-10		1.3488800e-13		2.1866331e+00
4FGL_J0049.5-4150	304.2867737		-75.2773895		0.0068		1.0836755e-10		8.6381902e-15		1.9923890e+00
4FGL_J0049.6-4500	303.9465332		-72.1161804		0.0068		1.2502659e-10		4.8860774e-13		2.6326447e+00
4FGL_J0049.7+0237	122.0830078		-60.2416687		0.0068		1.2980640e-09		1.5282971e-12		2.2106740e+00
4FGL_J0050.0-5736	303.2905884		-59.5109062		0.0068		3.8489475e-10		1.6949595e-12		2.6166286e+00
4FGL_J0050.4-0452	122.2809219		-67.7510986		0.0068		9.4388675e-10		1.8886535e-12		2.3781056e+00
4FGL_J0050.7-0929	122.3322983		-72.3644943		0.0068		3.9268455e-09		4.4524332e-12		2.0163779e+00
4FGL_J0051.1-0648	122.7115021		-69.6812134		0.0068		9.0882335e-10		2.2154832e-12		2.3505692e+00
4FGL_J0051.2-6242	302.9596558		-54.4245453		0.0068		1.8131997e-09		3.3250540e-13		1.7622628e+00
4FGL_J0051.5-4220	302.8760986		-74.7827454		0.0068		1.5447112e-10		7.0851901e-12		2.7962410e+00
4FGL_J0052.1+6444	123.0103912		 1.8703632		0.0068		5.5666854e-10		4.6849780e-13		2.5430565e+00
4FGL_J0052.9-6644	302.6906128		-50.3912201		0.0068		1.2932198e-10		1.7704752e-14		2.0534275e+00
4FGL_J0054.4+8627	122.9824066		23.5816441		0.0068		2.2641805e-10		1.0076347e-12		2.7550619e+00
4FGL_J0054.4-1503	126.4454498		-77.9082565		0.0068		6.2086294e-11		1.8966891e-15		1.6308755e+00
4FGL_J0054.7-2455	141.9864655		-87.6800919		0.0068		7.2988310e-10		7.3630338e-14		1.7745270e+00
4FGL_J0054.8-1954	129.2289734		-82.7424164		0.0068		1.0361015e-10		7.5020197e-14		2.3773654e+00
4FGL_J0055.1-1219	126.4488068		-75.1669846		0.0068		4.1662873e-10		5.2032917e-13		2.3250039e+00
4FGL_J0055.7+4507	123.7321243		-17.7406349		0.0068		5.3629722e-11		1.0869880e-15		1.7253089e+00
4FGL_J0056.3-0935	126.9463272		-72.4331512		0.0068		7.2247486e-10		8.3976588e-14		1.8729496e+00
4FGL_J0056.4-2118	134.3630371		-84.0623856		0.0068		9.4886998e-10		3.2053657e-13		1.9121008e+00
4FGL_J0056.5-3936	298.3591614		-77.4716339		0.0068		1.3418668e-10		1.9053689e-14		2.1929393e+00
4FGL_J0056.6-4452	299.9238281		-72.2250748		0.0068		1.1959729e-10		9.6961224e-14		2.3866808e+00
4FGL_J0056.6-5317	301.1715088		-63.8148804		0.0068		1.7696093e-10		5.8944074e-14		2.1774266e+00
4FGL_J0056.8+1626	124.7998352		-46.4162712		0.0068		1.6787448e-10		4.5242761e-14		2.1954598e+00
4FGL_J0057.0+4101	124.0649338		-21.8415833		0.0068		1.2243404e-10		1.3542049e-14		2.0549355e+00
4FGL_J0057.3+2216	124.7376862		-40.5779648		0.0068		1.4953945e-10		5.8960127e-14		2.2262154e+00
4FGL_J0057.5+6814	123.4977570		 5.3709292		0.0068		2.1700224e-10		1.2393832e-13		2.5709317e+00
4FGL_J0057.7+3023	124.5575333		-32.4546700		0.0068		2.7457217e-10		3.2665393e-13		2.3742213e+00
4FGL_J0057.9+6326	123.6634369		 0.5760465		0.0068		2.3567914e-10		2.1487320e-15		1.7124556e+00
4FGL_J0058.0-7245e	302.2514648		-44.3695793		0.0068		2.8154297e-09		3.8437274e-12		2.2000940e+00
4FGL_J0058.0-0539	127.4134674		-68.4692535		0.0068		4.1236647e-10		8.4557784e-13		2.4572599e+00
4FGL_J0058.0-3233	288.5602722		-84.3767242		0.0068		1.3953700e-09		1.4235198e-12		2.1080673e+00
4FGL_J0058.1+6915	123.5330582		 6.3969288		0.0068		2.5484825e-10		1.8798929e-13		2.5431721e+00
4FGL_J0058.3+1723	125.2686691		-45.4521751		0.0068		5.5000504e-11		9.0495264e-16		1.6250492e+00
4FGL_J0058.3-4603	299.2362061		-71.0225372		0.0068		8.3185091e-11		9.5980259e-15		2.0539675e+00
4FGL_J0058.4+3315	124.6156158		-29.5983562		0.0068		2.1845215e-10		1.5959573e-13		2.3432217e+00
4FGL_J0058.6-1140	129.4898834		-74.4595795		0.0068		1.2100736e-10		1.6386572e-14		2.1070924e+00
4FGL_J0059.2+0006	127.1805267		-62.6908607		0.0068		1.7247746e-10		9.8434356e-14		2.3763874e+00
4FGL_J0059.3-0152	127.5541916		-64.6732635		0.0068		2.2207318e-10		1.0087100e-14		1.8054401e+00
4FGL_J0059.4-5654	300.7303467		-60.1850586		0.0068		5.5897870e-10		1.7132206e-12		2.5166073e+00
4FGL_J0059.5-3512	291.3453674		-81.7334824		0.0068		1.3826731e-10		1.5319174e-14		1.9390283e+00
4FGL_J0059.5-3338	288.4038696		-83.2572937		0.0068		8.7518666e-11		9.3167173e-13		2.8083227e+00
4FGL_J0059.7-7210	302.0372925		-44.9340668		0.0068		2.1105645e-10		3.2322989e-13		2.5565722e+00
4FGL_J0100.3+0745	126.7963867		-55.0399933		0.0068		1.6453374e-09		5.5491717e-13		1.9098004e+00
4FGL_J0101.0-0059	128.3737640		-63.7605247		0.0068		1.5720822e-10		6.8003349e-14		2.3781888e+00
