Energy [GeV/n] 	 H 		 He 		 e^- 		 e^-+e^+ 	     [particles/(GeV/n s m^2 sr)] 
1.214353e+02	2.544836e-02	1.699871e-03	7.092181e-05	8.071623e-05
1.299358e+02	2.106281e-02	1.411766e-03	5.724390e-05	6.534076e-05
1.390313e+02	1.743368e-02	1.172398e-03	4.619196e-05	5.288136e-05
1.487635e+02	1.442619e-02	9.735115e-04	3.726289e-05	4.278492e-05
1.591770e+02	1.193751e-02	8.082296e-04	3.005088e-05	3.460604e-05
1.703193e+02	9.875985e-03	6.709018e-04	2.422764e-05	2.798282e-05
1.822417e+02	8.170226e-03	5.569053e-04	1.952637e-05	2.261896e-05
1.949986e+02	6.758288e-03	4.625867e-04	1.573277e-05	1.827804e-05
2.086485e+02	5.589917e-03	3.867612e-04	1.267147e-05	1.476369e-05
2.232539e+02	4.623226e-03	3.245145e-04	1.020272e-05	1.192139e-05
2.388817e+02	3.823120e-03	2.723999e-04	8.211401e-06	9.621152e-06
2.556034e+02	3.161528e-03	2.286661e-04	6.606453e-06	7.762018e-06
2.734957e+02	2.613818e-03	1.919453e-04	5.312585e-06	6.258215e-06
2.926404e+02	2.161363e-03	1.611041e-04	4.270459e-06	5.043704e-06
3.131252e+02	1.786901e-03	1.352054e-04	3.430891e-06	4.062048e-06
3.350439e+02	1.478696e-03	1.134631e-04	2.755124e-06	3.269783e-06
3.584970e+02	1.229310e-03	9.521102e-05	2.211175e-06	2.630092e-06
3.835918e+02	1.022916e-03	7.988757e-05	1.773665e-06	2.114185e-06
4.104432e+02	8.511068e-04	6.702558e-05	1.421825e-06	1.698114e-06
4.391743e+02	7.082546e-04	5.623382e-05	1.139053e-06	1.362843e-06
4.699165e+02	5.892731e-04	4.717901e-05	9.118899e-07	1.092815e-06
5.028106e+02	4.903152e-04	3.957874e-05	7.295060e-07	8.754916e-07
5.380073e+02	4.079213e-04	3.319929e-05	5.831683e-07	7.007321e-07
5.756679e+02	3.393811e-04	2.784726e-05	4.658089e-07	5.602679e-07
6.159646e+02	2.823379e-04	2.335826e-05	3.717687e-07	4.475034e-07
6.590821e+02	2.348758e-04	1.959182e-05	2.964427e-07	3.570041e-07
7.052179e+02	1.953936e-04	1.643088e-05	2.361694e-07	2.844852e-07
7.545831e+02	1.625317e-04	1.377885e-05	1.879596e-07	2.263929e-07
8.074040e+02	1.352047e-04	1.155452e-05	1.494467e-07	1.799459e-07
8.639222e+02	1.124523e-04	9.689169e-06	1.186907e-07	1.428124e-07
9.243968e+02	9.354364e-05	8.124909e-06	9.416360e-08	1.131876e-07
9.891046e+02	7.779848e-05	6.812983e-06	7.461300e-08	8.956121e-08
1.058342e+03	6.471414e-05	5.712564e-06	5.905185e-08	7.075940e-08
1.132426e+03	5.382038e-05	4.789882e-06	4.667459e-08	5.580770e-08
1.211696e+03	4.476693e-05	4.016626e-06	3.684338e-08	4.394149e-08
1.296514e+03	3.723034e-05	3.368338e-06	2.904251e-08	3.453543e-08
1.387270e+03	3.096592e-05	2.824277e-06	2.286141e-08	2.709373e-08
1.484379e+03	2.575229e-05	2.367676e-06	1.796974e-08	2.121552e-08
1.588286e+03	2.141792e-05	1.984839e-06	1.410358e-08	1.658032e-08
1.699466e+03	1.781134e-05	1.664023e-06	1.105250e-08	1.293273e-08
1.818428e+03	1.481257e-05	1.395143e-06	8.647945e-09	1.006736e-08
1.945718e+03	1.231843e-05	1.169730e-06	6.756158e-09	7.821841e-09
2.081919e+03	1.024411e-05	9.806854e-07	5.269692e-09	6.064718e-09
2.227653e+03	8.519325e-06	8.221135e-07	4.103948e-09	4.693518e-09
2.383589e+03	7.084418e-06	6.891575e-07	3.190843e-09	3.624947e-09
