Energy [GeV/n] 	 11B 		 10B 		 10Be 		 9Be 		 7Be 		 7Li 		 6Li 	     [particles/(GeV/n s m^2 sr)] 
1.682528e+03	2.100124e-09	7.860039e-10	1.775727e-10	2.421095e-10	6.491673e-10	6.892511e-10	1.024145e-09
2.019033e+03	1.251531e-09	4.696715e-10	1.074045e-10	1.467855e-10	3.862633e-10	4.118330e-10	6.162635e-10
2.422840e+03	7.519249e-10	2.774417e-10	6.164079e-11	8.385737e-11	2.338548e-10	2.456484e-10	3.674255e-10
2.907408e+03	4.453802e-10	1.680889e-10	3.831476e-11	5.264803e-11	1.363021e-10	1.463644e-10	2.180169e-10
3.488890e+03	2.676352e-10	1.015549e-10	2.161850e-11	3.065468e-11	8.184326e-11	8.752376e-11	1.301183e-10
4.186667e+03	1.595124e-10	6.143751e-11	1.302770e-11	1.861287e-11	4.818558e-11	5.195559e-11	7.763216e-11
5.024001e+03	9.527686e-11	3.551947e-11	7.746055e-12	1.083147e-11	2.987598e-11	3.132106e-11	4.686968e-11
6.028801e+03	5.783190e-11	2.154541e-11	4.825523e-12	6.484937e-12	1.754880e-11	1.904569e-11	2.779378e-11
7.234561e+03	3.442114e-11	1.297019e-11	2.822970e-12	4.010601e-12	1.054645e-11	1.105942e-11	1.687543e-11
8.681474e+03	2.041170e-11	7.806458e-12	1.680294e-12	2.358779e-12	6.279792e-12	6.732768e-12	1.007816e-11
1.041777e+04	1.248594e-11	4.593816e-12	1.030262e-12	1.390652e-12	3.825435e-12	3.995134e-12	6.097541e-12
1.250132e+04	7.435807e-12	2.784639e-12	6.023915e-13	8.464839e-13	2.251048e-12	2.407607e-12	3.629087e-12
1.500159e+04	4.416848e-12	1.661608e-12	3.559615e-13	4.934602e-13	1.348357e-12	1.437625e-12	2.141740e-12
1.800190e+04	2.624648e-12	1.000173e-12	2.110951e-13	2.954932e-13	8.076265e-13	8.670730e-13	1.302092e-12
2.160228e+04	1.582362e-12	5.937105e-13	1.354115e-13	1.763417e-13	4.913097e-13	5.064729e-13	7.567461e-13
2.592274e+04	9.515685e-13	3.511722e-13	7.740897e-14	1.071476e-13	2.919602e-13	3.095437e-13	4.536447e-13
3.110729e+04	5.614970e-13	2.133280e-13	4.554830e-14	6.438648e-14	1.746774e-13	1.836961e-13	2.704173e-13
3.732875e+04	3.260052e-13	1.303519e-13	2.746143e-14	3.793168e-14	1.059786e-13	1.102296e-13	1.617611e-13
4.479450e+04	1.883902e-13	7.999064e-14	1.657316e-14	2.235894e-14	6.445505e-14	6.618363e-14	9.686793e-14
5.375340e+04	1.080867e-13	4.932816e-14	1.003553e-14	1.316345e-14	3.935304e-14	3.981120e-14	5.809932e-14
6.450408e+04	6.144245e-14	3.058661e-14	6.100729e-15	7.739933e-15	2.413382e-14	2.399960e-14	3.491202e-14
7.740489e+04	3.450724e-14	1.911814e-14	3.739118e-15	4.847426e-15	1.487538e-14	1.450578e-14	2.102588e-14
9.288587e+04	1.906692e-14	1.216858e-14	2.333577e-15	3.164539e-15	9.220522e-15	8.793808e-15	1.269583e-14
1.114630e+05	1.025380e-14	7.765429e-15	1.471727e-15	2.094184e-15	5.720387e-15	5.322957e-15	7.649978e-15
